Orlando Magic,OrlandoMagic,Sports Team,NBA
Brooklyn Nets,BrooklynNets,Sports Team,NBA
Chicago Cubs,Cubs,Sports Team,MLB
Baltimore Ravens,Ravens,Sports Team,NFL
Detroit Tigers,tigers,Sports Team,MLB
St. Louis Cardinals,Cardinals,Sports Team,MLB
Indianapolis Colts,Colts,Sports Team,NFL
U.S. Soccer,ussoccer,Sports Team,FIFA
Boston Bruins,NHLBruins,Sports Team,NHL
Texas Rangers,Rangers,Sports Team,MLB
Atlanta Braves,Braves,Sports Team,MLB
Portland Trail Blazers,trailblazers,Sports Team,NBA
Miami Dolphins,MiamiDolphins,Sports Team,NFL
MLB Fan Cave,Cut4,Sports Team,MLB
Detroit Red Wings,DetroitRedWings,Sports Team,NHL
Houston Texans,HoustonTexans,Sports Team,NFL
Pittsburgh Penguins,penguins,Sports Team,NHL
New York Jets,nyjets,Sports Team,NFL
Minnesota Vikings,Vikings,Sports Team,NFL
Detroit Lions,Lions,Sports Team,NFL
Washington Redskins,Redskins,Sports Team,NFL
Denver Nuggets,nuggets,Sports Team,NBA
Atlanta Falcons,AtlantaFalcons,Sports Team,NFL
Phoenix Suns,Suns,Sports Team,NBA
Toronto Raptors,Raptors,Sports Team,NBA
Philadelphia Phillies,Phillies,Sports Team,MLB
San Diego Chargers,Chargers,Sports Team,NFL
Major League Soccer,MLSinsider,Sports Team,MLS
Carolina Panthers,Panthers,Sports Team,NFL
Chicago White Sox,whitesox,Sports Team,MLB
Memphis Grizzlies,memgrizz,Sports Team,NBA
Montreal Canadiens,CanadiensMTL,Sports Team,NHL
New York Rangers,NYRangers,Sports Team,NHL
Minnesota Timberwolves,MNTimberwolves,Sports Team,NBA
Detroit Pistons,DetroitPistons,Sports Team,NBA
Kansas City Chiefs,KCChiefs,Sports Team,NFL
New Orleans Hornets,PelicansNBA,Sports Team,NBA
Charlotte Bobcats,hornets,Sports Team,NBA
Atlanta Hawks,ATLHawks,Sports Team,NBA
Sacramento Kings,SacramentoKings,Sports Team,NBA
Toronto Maple Leafs,MapleLeafs,Sports Team,NHL
Philadelphia 76ers,Sixers,Sports Team,NBA
Los Angeles Angels,Angels,Sports Team,MLB
Los Angeles Galaxy,LAGalaxy,Sports Team,MLS
New York Mets,Mets,Sports Team,MLB
Philadelphia Flyers,NHLFlyers,Sports Team,NHL
Cincinnati Reds,Reds,Sports Team,MLB
Arizona Cardinals,AZCardinals,Sports Team,NFL
Washington Wizards,WashWizards,Sports Team,NBA
Cleveland Browns,Browns,Sports Team,NFL
Toronto Blue Jays,BlueJays,Sports Team,MLB
Minnesota Twins,Twins,Sports Team,MLB
Lotus Renault GP F1 Team,Lotus_F1Team,Sports Team,Formula 1
Cincinnati Bengals,Bengals,Sports Team,NFL
Cleveland Indians,Indians,Sports Team,MLB
Vancouver Canucks,VanCanucks,Sports Team,NHL
Seattle Mariners,Mariners,Sports Team,MLB
Baltimore Orioles,Orioles,Sports Team,MLB
Milwaukee Bucks,Bucks,Sports Team,NBA
Milwaukee Brewers,Brewers,Sports Team,MLB
Pittsburgh Pirates,Pirates,Sports Team,MLB
Utah Jazz,utahjazz,Sports Team,NBA
Kansas City Royals,Royals,Sports Team,MLB
Los Angeles Kings,LAKings,Sports Team,NHL
Chivas USA,cdchivasusa,Sports Team,MLS
San Jose Sharks,SanJoseSharks,Sports Team,NHL
Tampa Bay Buccaneers,TBBuccaneers,Sports Team,NFL
Tennessee Titans,TennesseeTitans,Sports Team,NFL
Colorado Rockies,Rockies,Sports Team,MLB
Houston Astros,astros,Sports Team,MLB
Oakland Athletics,Athletics,Sports Team,MLB
Colorado Avalanche,Avalanche,Sports Team,NHL
Buffalo Bills,buffalobills,Sports Team,NFL
San Diego Padres,Padres,Sports Team,MLB
Tampa Bay Rays,RaysBaseball,Sports Team,MLB
New York Red Bulls,NewYorkRedBulls,Sports Team,MLS
Washington Capitals,washcaps,Sports Team,NHL
Arizona Diamondbacks,Dbacks,Sports Team,MLB
St. Louis Rams,STLouisRams,Sports Team,NFL
Strikeforce,Strikeforce,Sports Team,
Seattle Sounders FC,SoundersFC,Sports Team,MLS
St. Louis Blues,StLouisBlues,Sports Team,NHL
Minnesota Wild,mnwild,Sports Team,NHL
Washington Nationals,Nationals,Sports Team,MLB
Miami Marlins,Marlins,Sports Team,MLB
Jacksonville Jaguars,Jaguars,Sports Team,NFL
Sauber F1 Team,SauberF1Team,Sports Team,Formula 1
Tampa Bay Lightning,TBLightning,Sports Team,NHL
Buffalo Sabres,BuffaloSabres,Sports Team,NHL
New Jersey Devils,NHLDevils,Sports Team,NHL
Edmonton Oilers,EdmontonOilers,Sports Team,NHL
Dallas Stars,DallasStars,Sports Team,NHL
Anaheim Ducks,AnaheimDucks,Sports Team,NHL
Calgary Flames,NHLFlames,Sports Team,NHL
Scuderia Ferrari Marlboro F1 Team,ScuderiaFerrari,Sports Team,Formula 1
Team Lotus F1 Team,CaterhamF1,Sports Team,Formula 1
Ottawa Senators,Senators,Sports Team,NHL
Scuderia Toro Rosso F1 Team,ToroRossoSpy,Sports Team,Formula 1
Kansas City Wizards,SportingKC,Sports Team,MLS
Phoenix Coyotes,ArizonaCoyotes,Sports Team,NHL
FC Dallas,FCDallas,Sports Team,MLS
New York Islanders,NYIslanders,Sports Team,NHL
Columbus Blue Jackets,BlueJacketsNHL,Sports Team,NHL
Portland Timbers,TimbersFC,Sports Team,MLS
Carolina Hurricanes,NHLCanes,Sports Team,NHL
Houston Dynamo,HoustonDynamo,Sports Team,MLS
Chicago Fire,ChicagoFire,Sports Team,MLS
Nashville Predators,PredsNHL,Sports Team,NHL
Toronto FC,torontofc,Sports Team,MLS
Real Salt Lake,RealSaltLake,Sports Team,MLS
Montreal Impact,impactmontreal,Sports Team,MLS
New England Revolution,NERevolution,Sports Team,MLS
Vancouver Whitecaps FC,WhitecapsFC,Sports Team,MLS
D.C. United,dcunited,Sports Team,MLS
Philadelphia Union,PhilaUnion,Sports Team,MLS
Florida Panthers,FlaPanthers,Sports Team,NHL
Columbus Crew,ColumbusCrewSC,Sports Team,MLS
San Jose Earthquakes,SJEarthquakes,Sports Team,MLS
Colorado Rapids,ColoradoRapids,Sports Team,MLS
Hispanic Racing F1 Team,HRTF1Team,Sports Team,Formula 1
Winnipeg Thrashers,WpgThrashers,Sports Team,NHL
Bulgaria National Football Team,nationalteambg,Sports Team,FIFA
Marussia Virgin Racing F1 Team,ManorF1Team,Sports Team,Formula 1
FC Barcelona Espanol,FCBarcelona_es,Sports Team,
AT&T Williams F1 Team,WilliamsRacing,Sports Team,Formula 1
Force India F1 Team,ForceIndiaF1,Sports Team,Formula 1
Barack Obama,BarackObama,Politician,
Arnold Schwarzenegger,Schwarzenegger,Politician,
Mitt Romney,MittRomney,Politician,
Paul Ryan VP,PRyan,Politician,
Sarah Palin,SarahPalinUSA,Politician,
Queen Rania Al Abdullah,QueenRania,Politician,
The British Monarchy,BritishMonarchy,Politician,
Mike Huckabee,GovMikeHuckabee,Politician,
Ron Paul,RepRonPaul,Politician,
Rick Perry,GovernorPerry,Politician,
Herman Cain,THEHermanCain,Politician,
Nicolas Sarkozy,NicolasSarkozy,Politician,
John McCain,SenJohnMcCain,Politician,
Michele Bachmann,TeamBachmann,Politician,
Joe Biden,VP,Politician,
Gabrielle Giffords,GabbyGiffords,Politician,
Al Franken,alfranken,Politician,
Newt Gingrich,newtgingrich,Politician,
Paul Ryan,RepPaulRyan,Politician,
Scott Brown,SenScottBrown,Politician,
Cory Booker,CoryBooker,Politician,
Gary Johnson,GovGaryJohnson,Politician,
Rick Santorum,RickSantorum,Politician,
Al Gore,algore,Politician,
Meg Whitman,MegWhitman,Politician,
Jerry Brown,JerryBrownGov,Politician,
Kevin Rudd,MrKRudd,Politician,
Gavin Newsom,GavinNewsom,Politician,
Tim Pawlenty,TimPawlenty,Politician,
Barbara Boxer,BarbaraBoxer,Politician,
Mark Neumann,Neumann4WI,Politician,
Jon Huntsman,JonHuntsman,Politician,
Buddy Roemer,BuddyRoemer,Politician,
Thaddeus McCotter,ThadMcCotter,Politician,
Hugo Chavez,chavezcandanga,Politician,
UK Prime Minister,Number10gov,Politician,
Shashi Tharoor,ShashiTharoor,Politician,
Jose Serra,joseserra_,Politician,
Sarah Brown,SarahBrownUK,Politician,
Nelson Mandela,NelsonMandela,Politician,
Yukio Hatoyama,hatoyamayukio,Politician,
Fidel Castro,reflexionfidel,Politician,
Fast & Furious,FastFurious,Movie,
The Twilight Saga,Twilight,Movie,
Jackass 3,jackassworld,Movie,
The Karate Kid,KarateKidMovie,Movie,
The Hunger Games,TheHungerGames,Movie,
Step Up Movie,StepUpMovie,Movie,
The Amazing Spider-Man,SpiderManMovie,Movie,
The Avengers,Avengers,Movie,
Star Wars,starwars,Movie,
Team Twilight,teamtwilighters,Movie,
X-Men: First Class,XMenMovies,Movie,
Megamind,megamind,Movie,
Buddy The Elf,ItsMeBuddyThElf,Movie,
How to Train Your Dragon,HTTYDragon,Movie,
The Blind Side,blindsidemovie,Movie,
"Big Mommas: Like Father, Like Son",BigMommasMovie,Movie,
For Colored Girls,SingleMomsClub,Movie,
Tron: Legacy,TronLegacy,Movie,
Salt,SaltMovie,Movie,
Resident Evil,ResidentEvil,Movie,
Valentine's Day,vdaymovie,Movie,
Snow White and the Huntsman,SnowWhite,Movie,
Battleship,BattleshipMovie,Movie,
Predators,PredatorsMovie,Movie,
Eat Pray Love,EatPrayLove,Movie,
Faster,FasterMovie,Movie,
I Am Number Four,IAmNumberFour,Movie,
Limitless,LimitlessMovie,Movie,
Beastly,BeastlyMovie,Movie,
The Social Network,SocialNetwork,Movie,
The A-Team,OfficialATeam,Movie,
Super 8,Super8Movie,Movie,
The Green Hornet,GreenHornet,Movie,
The Mechanic,TheMechanic,Movie,
Total Recall,TotalRecall,Movie,
Cowboys & Aliens,CowboysAliens,Movie,
Looper,Loopermovie,Movie,
The Odd Life of Timothy Green,OddLifeMovie,Movie,
Secretariat,secretariatfilm,Movie,
The Dictator,RepublicWadiya,Movie,
Chernobyl Diaries,SeeChernobyl,Movie,
Love and Other Drugs,LoveOtherDrugs,Movie,
Unstoppable,UnstoppableFAN,Movie,
Season of the Witch,SOTWthemovie,Movie,
Country Strong,country_strong,Movie,
Blue Valentine,BlueVmovie,Movie,
What to Expect When You're Expecting,lionsgatemovies,Movie,
Jane Eyre,CharlotteBronte,Movie,
The Back-up Plan,backupplanmovie,Movie,
Gulliver's Travels,GulliversMovie,Movie,
Mirror Mirror,AskMirrorMirror,Movie,
Restrepo,RestrepoMovie,Movie,
Hope Springs,hopesprings,Movie,
Apollo 18,apollo18movie,Movie,
Yamla Pagla Deewana,YPDTHEFILM,Movie,
Sanctum,Sanctum_3D,Movie,
From Prada To Nada,FromPradaToNada,Movie,
Gasland,gaslandmovie,Movie,
How Do You Know,HowDoUKnowMovie,Movie,
Prometheus,PrometheusFilms,Movie,
The Grace Card,gracecardmovie,Movie,
The Warrior's Way,TheWarriorsWay,Movie,
I AM,TomShadyac,Movie,
No One Killed Jessica,nokjthefilm,Movie,
Take Me Home Tonight,TMHTthemovie,Movie,
Vidal Sassoon: The Movie,sassoonthemovie,Movie,
Bill Cunningham New York,BCNYthemovie,Movie,
Liberal Arts,LiberalArtMovie,Movie,
Vanishing on 7th Street,vanishingon7th,Movie,
Waste Land,AlmegaProjects,Movie,
"OC87: The Obsessive Compulsive, Major Depression, Bipolar, Asperger's Movie",BudClaymanOC87,Movie,
Arbitrage,arbitragemovie,Movie,
Even the Rain (Tambien La Lluvia),tambienlalluvia,Movie,
Best Worst Movie - Troll 2 Documentary,bestworstmovie,Movie,
127 Hours,127HoursMovie,Movie,
Bereavement,CrimsonFilms,Movie,
Brotherhood,Brotherhoodfilm,Movie,
The Desert of Forbidden Art,dofafilm,Movie,
My Dog Tulip,mydogtulip,Movie,
Cold Weather,coldweatherfilm,Movie,
3 Backyards,3Backyards,Movie,
Immigration Tango,TangoFilm2o11,Movie,
Now & Later,NowandLaterfilm,Movie,
Burlesque,BurlesqueMovie,Movie,
The Simpsons,HomerJSimpson,TV Show,FOX
Mr. Bean,MrBean,TV Show,
SpongeBob SquarePants,SpongeBob,TV Show,Nickelodeon
Family Guy,FamilyGuyonFOX,TV Show,FOX
MTV,MTV,TV Show,MTV
South Park,SouthPark,TV Show,Comedy Central
House,HOUSEonFOX,TV Show,FOX
Discovery Channel,Discovery,TV Show,Discovery Channel
The Walking Dead,WalkingDead_AMC,TV Show,AMC
The Big Bang Theory,BigBang_CBS,TV Show,CBS
Two and a Half Men,TwoAndAHalfMen,TV Show,CBS
Cartoon Network,cartoonnetwork,TV Show,
iCarly,iCarly,TV Show,Nickelodeon
Nickelodeon,NickelodeonTV,TV Show,Nickelodeon
How I Met Your Mother,OfficialHIMYM,TV Show,CBS
The Vampire Diaries,CW_VampDiaries,TV Show,CW
Glee,GLEEonFOX,TV Show,FOX
History,HISTORY,TV Show,History
Grey's Anatomy,GreysABC,TV Show,ABC
Ellen DeGneres (The Ellen Show),TheEllenShow,TV Show,TV Host
American Dad ,AmericanDadTBS,TV Show,FOX
NCIS,NCIS_CBS,TV Show,CBS
Jersey Shore,Alejandr0Borges,TV Show,MTV
CSI: Miami,CSIMiami_CBS,TV Show,CBS
Game of Thrones,GameOfThrones,TV Show,HBO
Criminal Minds,CrimMinds_CBS,TV Show,CBS
Top Gear,BBC_TopGear,TV Show,BBC
Dexter,SHO_Dexter,TV Show,Showtime
Pretty Little Liars,ABCFpll,TV Show,ABC
The Voice,NBCTheVoice,TV Show,NBC
Gossip Girl,gossipgirl,TV Show,CW
Bones,BONESonFOX,TV Show,FOX
American Idol,AmericanIdol,TV Show,FOX
HBO,HBO,TV Show,HBO
SportsCenter,SportsCenter,TV Show,
Breaking Bad,BreakingBad_AMC,TV Show,AMC
True Blood,TrueBloodHBO,TV Show,HBO
American Horror Story: Asylum,AHSFX,TV Show,FX
Lost,Lost_on_ABC,TV Show,ABC
The Office,theofficenbc,TV Show,NBC
Cake Boss,CakeBossBuddy,TV Show,TLC
The X Factor,TheXFactor,TV Show,
Sons of Anarchy,SonsofAnarchy,TV Show,FX
Modern Family,ModernFam,TV Show,ABC
CSI: NY,CSINY_CBS,TV Show,CBS
Keeping Up with the Kardashians,KUWTK,TV Show,
CSI: Crime Scene Investigation,CSI_CBS,TV Show,CBS
So You Think You Can Dance,DANCEonFOX,TV Show,FOX
Law & Order: SVU,nbcsvu,TV Show,NBC
MTV Latin America,MTVLA,TV Show,MTV
The Boondocks,UncleRuckusMovi,TV Show,
MythBusters,MythBusters,TV Show,Discovery Channel
Legendarios,Legendarios,TV Show,
The Game,LastFallMovie,TV Show,
Comedy Central,ComedyCentral,TV Show,Comedy Central
Once Upon a Time,OnceABC,TV Show,ABC
Dancing With The Stars,DancingABC,TV Show,ABC
Nitro Circus,NitroCircus,TV Show,MTV
One Tree Hill,RealOneTreeHill,TV Show,CW
WWE Network,WWENetwork,TV Show,
The Mentalist,Mentalist_CBS,TV Show,CBS
The Dr. Oz Show,DrOz,TV Show,FOX
Weeds,SHO_weeds,TV Show,Showtime
Late Night with Jimmy Fallon,FallonTonight,TV Show,NBC
The Daily Show,TheDailyShow,TV Show,Comedy Central
Ghost Whisperer,ghostwhisperer,TV Show,CBS
Saturday Night Live,nbcsnl,TV Show,NBC
Today Show,TODAYshow,TV Show,NBC
Good Morning America,GMA,TV Show,ABC
The Secret Life of the American Teenager,ABCFsecretlife,TV Show,ABC
NCIS: Los Angeles,NCISLA_CBS,TV Show,CBS
Skins,Skins,TV Show,
Love & Hip Hop: Atlanta,lhhhollywood,TV Show,
Fringe,FRINGEonFOX,TV Show,FOX
106 & Park,106andpark,TV Show,
ABC Family,ABCFamily,TV Show,ABC
The Cleveland Show,CLEVELANDonFOX,TV Show,FOX
Heroes,heroes,TV Show,NBC
Revenge,Revenge,TV Show,
Spartacus,spartacus_starz,TV Show,
New Girl,NewGirlonFOX,TV Show,FOX
The Colbert Report,ColbertReport,TV Show,Comedy Central
The X Factor (USA),TheXFactorUSA,TV Show,FOX
MTV UK,MTVUK,TV Show,MTV
Private Practice,PrivatePractice,TV Show,ABC
Survivor: Philippines,Survivor_Tweet,TV Show,CBS
Lie to Me,LietoMeonFOX,TV Show,FOX
Dr. Phil,DrPhil,TV Show,OWN (Oprah Winfrey Network)
America's Got Talent,nbcagt,TV Show,NBC
Scandal,ScandalABC,TV Show,ABC
MasterChef,MASTERCHEFonFOX,TV Show,FOX
TLC,TLC,TV Show,TLC
Hell's Kitchen,HellsKitchenFOX,TV Show,FOX
Burn Notice,BurnNotice_USA,TV Show,USA Network
Bill Maher,billmaher,TV Show,HBO
Mad Men,MadMen_AMC,TV Show,AMC
OWN (Oprah Winfrey Network),OWNTV,TV Show,OWN (Oprah Winfrey Network)
Switched at Birth,ABCFsab,TV Show,ABC
SportsNation,SportsNation,TV Show,
Conan (Team Coco),TeamCoco,TV Show,
WWE NXT,WWENXT,TV Show,
Ugly Americans,UglyAmericans,TV Show,Comedy Central
The Wendy Williams Show,WendyWilliams,TV Show,TV Host
WWE Studios,WWEStudios,TV Show,
30 Rock,nbc30rock,TV Show,NBC
HBO Boxing,HBOboxing,TV Show,HBO
PBS,PBS,TV Show,
Biggest Loser,biggestlosernbc,TV Show,NBC
Hawaii Five-0,HawaiiFive0CBS,TV Show,CBS
Chuck,nbcchuck,TV Show,NBC
TNT,tntdrama,TV Show,TNT
2 Broke Girls,2BrokeGirls,TV Show,CBS
Monk,Monk_USA,TV Show,USA Network
Robot Chicken,cyborgturkey,TV Show,
Homeland,SHO_Homeland,TV Show,Showtime
AMC TV,AMC_TV,TV Show,AMC
Make It or Break It,ABCFmiobi,TV Show,ABC
Chicago Fire,NBCChicagoFire,TV Show,NBC
Cold Case,ColdCase_CBS,TV Show,CBS
Top Chef,BravoTopChef,TV Show,Bravo
Fox Broadcasting,FOXTV,TV Show,FOX
NBC,nbc,TV Show,NBC
Community,CommunityTV,TV Show,NBC
Anthony Bourdain: No Reservations,Bourdain,TV Show,Travel Channel
The Ultimate Fighter,UltimateFighter,TV Show,Spike
The Amazing Race,AmazingRace_CBS,TV Show,CBS
Dallas,Dallas_TNT,TV Show,TNT
Spike,spike,TV Show,Spike
Rachel Maddow,maddow,TV Show,TV Host
Teenage Mutant Ninja Turtles,TMNTMaster,TV Show,Nickelodeon
The CW,CW_network,TV Show,CW
F/V Cornelia Marie (Deadliest Catch),fvcorneliamarie,TV Show,Discovery Channel
Travel Channel,travelchannel,TV Show,Travel Channel
The Middle,TheMiddle_ABC,TV Show,ABC
Brothers and Sisters,BrosAndSis_ABC,TV Show,ABC
The Good Wife,TheGoodWife_CBS,TV Show,CBS
Revolution,_RevolutionTV,TV Show,NBC
Cooking Channel,CookingChannel,TV Show,Cooking
Parenthood,nbcparenthood,TV Show,NBC
Person of Interest,PersonInterest,TV Show,CBS
Bob's Burgers,BobsBurgersFOX,TV Show,FOX
Syfy,Syfy,TV Show,Syfy
Deadliest Warrior,SpikeTVDW,TV Show,Spike
Nashville,Nashville_ABC,TV Show,ABC
Mob Wives,FantasyDailys,TV Show,
The Closer,TheCloser_TNT,TV Show,TNT
Anderson Cooper,andersoncooper,TV Show,CNN
Kathie Lee and Hoda (Today Show),klgandhoda,TV Show,NBC
Shark Tank,ABCSharkTank,TV Show,ABC
ABC 20/20,ABC2020,TV Show,ABC
60 Minutes,60Minutes,TV Show,CBS
CBS,CBSTweet,TV Show,CBS
Sesame Street,sesamestreet,TV Show,
Blue Mountain State,BlueMtnState,TV Show,Spike
Melissa & Joey,ABCFmelissajoey,TV Show,ABC
Bravo,Bravotv,TV Show,Bravo
Elementary,Elementary_CBS,TV Show,CBS
Late Show with David Letterman,Letterman,TV Show,CBS
Raising Hope,RaisingHopeFOX,TV Show,FOX
Friday Night Lights,nbcfnl,TV Show,NBC
Showtime Network,SHO_Network,TV Show,Showtime
Covert Affairs,CovertAffairs,TV Show,USA Network
Mike & Molly,mikeandmolly,TV Show,CBS
WWE Tribute to the Troops,TributeToTroops,TV Show,NBC
Blue Bloods,BlueBloods_CBS,TV Show,CBS
Hot In Cleveland,hotnclevelandtv,TV Show,TV Land
Suburgatory,SuburgatoryABC,TV Show,ABC
Touch,TOUCHonTV,TV Show,FOX
The Killing,TheKilling,TV Show,AMC
Da Vinci's Demons,DaVincis_Starz,TV Show,
JOKES.com,ccstandup,TV Show,Comedy Central
Major Crimes,MajorCrimesTNT,TV Show,TNT
Happy Endings,HappyEndingsVH1,TV Show,ABC
Kitchen Nightmares,KNonFOX,TV Show,FOX
The Real L Word,SHO_realLword,TV Show,Showtime
No Ordinary Family,NoOrdFamilyABC,TV Show,ABC
TV Land,tvland,TV Show,TV Land
USA Network,USA_Network,TV Show,USA Network
The Mindy Project,MindyProjectFOX,TV Show,FOX
Body of Proof,BodyOfProofABC,TV Show,ABC
C-SPAN,cspan,TV Show,
Last Man Standing,LastManABC,TV Show,ABC
Defiance,DefianceWorld,TV Show,Syfy
Nightline,Nightline,TV Show,ABC
IFC - Independent Film Channel,IFC,TV Show,
Larry King,kingsthings,TV Show,TV Host
HBO Documentary Films,HBODocs,TV Show,HBO
Dollhouse,DOLLHOUSEonFOX,TV Show,FOX
666 Park Avenue,666ParkAve_ABC,TV Show,ABC
Who Do You Think You Are?,wdytya,TV Show,NBC
Perception,PerceptionTNT,TV Show,TNT
GCB,GCB,TV Show,ABC
Human Target,HumanTargetFOX,TV Show,FOX
Stargate Universe,stargatecommand,TV Show,Syfy
FX Networks,FXNetworks,TV Show,FX
Harry's Law,NBCHarrysLaw,TV Show,NBC
Malibu Country,Malibu_Country,TV Show,ABC
Up All Night,NBCUpAllNight,TV Show,NBC
Vegas,Vegas_CBS,TV Show,CBS
The New Normal,NBCTheNewNormal,TV Show,NBC
Fairly Legal,FairlyLegal,TV Show,USA Network
Boss,Boss_Starz,TV Show,
Go On,NBCGo_On,TV Show,NBC
Whitney,NBCWhitney,TV Show,NBC
Magic City,magiccity_starz,TV Show,
BBC Click,BBCClick,TV Show,BBC
Piers Morgan Tonight,PiersMorganLive,TV Show,CNN
Hotel Hell,HotelHellonFOX,TV Show,FOX
Mystery Diagnosis,OWN_Mystery,TV Show,OWN (Oprah Winfrey Network)
Detroit 1-8-7,Detroit187ABC,TV Show,ABC
Guys with Kids,NBCGuyswithKids,TV Show,NBC
Medium,Medium_CBS,TV Show,CBS
The Tenth Inning (Ken Burns),kenburnspbs,TV Show,
The Good Guys,GoodGuysonFOX,TV Show,FOX
The Neighbors,TheNeighborsABC,TV Show,ABC
The Gayle King Show,GayleKing,TV Show,OWN (Oprah Winfrey Network)
The Mob Doctor,TheMobDoctorFOX,TV Show,FOX
Flash Forward,TheFlashForward,TV Show,ABC
Ben and Kate,BenandKateFOX,TV Show,FOX
Animal Practice,AnimalPractice,TV Show,NBC
The Defenders,TheDefendersCBS,TV Show,CBS
Coal,COAL_SPIKE,TV Show,Spike
$#*! My Dad Says,MyDadSays_CBS,TV Show,CBS
My Generation,MyGenerationABC,TV Show,ABC
The Legend of Neil,legendofneil,TV Show,Comedy Central
The Jeff Probst Show,JeffProbstShow,TV Show,
The Whole Truth,WholeTruthABC,TV Show,ABC
Supermodelme.TV,supermodelme,TV Show,
Oprah Presents Master Class,OWN_MasterClass,TV Show,OWN (Oprah Winfrey Network)
Season 25: Oprah Behind The Scenes,OprahShowBTS,TV Show,OWN (Oprah Winfrey Network)
Our America with Lisa Ling,OWN_OurAmerica,TV Show,OWN (Oprah Winfrey Network)
Partners,Partners_CBS,TV Show,CBS
Comedy Central's Indecision,indecision,TV Show,Comedy Central
Atom.com,CC_Studios,TV Show,Comedy Central
The Comedy Awards,TheComedyAwards,TV Show,Comedy Central
Running Wilde,RunningWildeFOX,TV Show,FOX
Comedy Central Insider,ccinsider,TV Show,Comedy Central
Deliver Me,OWN_DeliverMe,TV Show,OWN (Oprah Winfrey Network)
Anna & Kristina's Grocery Bag,AnnaAndKristina,TV Show,OWN (Oprah Winfrey Network)
NYC 22,NYC22_CBS,TV Show,CBS
In the Bedroom with Dr. Laura Berman,OWNInTheBedroom,TV Show,OWN (Oprah Winfrey Network)
Sports Show with Norm Macdonald,normsportsshow,TV Show,Comedy Central
Lone Star,LoneStaronFOX,TV Show,FOX
Made in Jersey,MadeInJerseyCBS,TV Show,CBS
ESPN Unite,UNITE,TV Show,
Cristina Ferrare's Big Bowl of Love,CristinaCooks,TV Show,OWN (Oprah Winfrey Network)
Last Resort,LastResort_ABC,TV Show,ABC
Programa Panico,programapanico,TV Show,
Fantástico,showdavida,TV Show,
Suze Orman,SuzeOrmanShow,TV Show,TV Host
Girls,girlsHBO,TV Show,HBO
The Oprah Show ,OprahsBookClub,TV Show,
WWE Classics.com (Twitter),WWEClassics,TV Show,
Rally to Restore Sanity,Rally4Sanity,TV Show,Comedy Central
PlayStation,PlayStation,Product,Technology
CityVille,CityVille,Game,
Angry Birds,AngryBirds,Product,
Xbox,Xbox,Product,Technology
EA SPORTS FIFA,EASPORTSFIFA,Game,Product
Mafia Wars,MafiaWars,Game,
The Sims 3,TheSims,Game,Product
Game Loft,gameloft,Game,Brand
Plants vs. Zombies,PlantsvsZombies,Game,
Guitar Hero,GuitarHero,Game,Product
Resident Evil,RE_Games,Game,Product
Sonic The Hedgehog,sonic_hedgehog,Game,Product
The Sims 2,TheSims2,Game,Product
Zynga,zynga,Game,Brand
Diablo,Diablo,Game,Product
StarCraft,StarCraft,Game,Product
Playfish,Playfish,Game,Product
Hello Kitty Online,hkogame,Game,Product
Dead Space,deadspace,Game,Product
SEGA,SEGA,Game,Brand
DJ Hero,DJHero,Game,Product
The Beatles: Rock Band,TheBeatlesRB,Game,Product
Gears of War3,GearsofWar,Game,Product
PopCap Games,popcap,Game,Brand
Band Hero,BandHero,Game,Product
Super Meat Boy,SuperMeatBoy,Game,
Nintendo,NintendoAmerica,Brand,Retail
National Geographic,NatGeo,News,Travel Channel
CNN Breaking News,cnnbrk,News,World
CNN,CNN,News,U.S.
ESPN,espn,News,Sports
BBC World News,BBCWorld,News,World
Fox News,FoxNews,News,U.S.
New York Times,nytimes,News,U.S.
CNN International,cnni,News,World
TIME,TIME,News,U.S.
E! Online,eonline,News,Celebrity Gossip
FOX Sports,FOXSports,News,Sports
ABC News,ABC,News,U.S.
IMDb,IMDb,News,Entertainment
Yahoo! News,YahooNews,News,World
NBC News,msnbc,News,U.S.
TMZ,TMZ,News,Celebrity Gossip
People Magazine,people,News,Entertainment
The Economist,TheEconomist,News,World
Huffington Post,HuffingtonPost,News,U.S.
The Onion,TheOnion,News,U.S.
The Guardian,guardian,News,World
NPR,nprnews,News,U.S.
Wall Street Journal,WSJ,News,Business
Entertainment Tonight,etnow,News,Entertainment
Life & Style Weekly,Life_and_Style,News,Celebrity Gossip
Yahoo! Movies,YahooMovies,News,Movies
Bleacher Report,BleacherReport,News,Sports
Mashable,mashable,News,Technology
US Magazine,usweekly,News,Celebrity Gossip
USA TODAY,USATODAY,News,U.S.
Entertainment Weekly,EW,News,Entertainment
IGN.com,IGN,News,Gaming
The Business Insider ,businessinsider,News,Business
Yahoo! Sports,YahooSports,News,Sports
CBS News,CBSNews,News,U.S.
MAXIM Magazine,MaximMag,News,Entertainment
Reuters,Reuters,News,World
Sports Illustrated,SInow,News,Sports
InTouch Weekly,intouchweekly,News,Celebrity Gossip
Breaking News,BreakingNews,News,World
CNET,CNET,News,Technology
CBS Sports,CBSSports,News,Sports
TechCrunch,TechCrunch,News,Technology
Fandango,Fandango,News,Movies
Wired,WIRED,News,Technology
Perez Hilton,PerezHilton,News,Celebrity Gossip
omg! from Yahoo!,YahooCelebrity,News,Entertainment
The Hollywood Reporter,THR,News,Entertainment
