date,rule_id,handle,1,2,3,4,5,6,7,8,9,
2015-09-24T04:26:24-04:00,3909,disrupt,0,0,1,0,0,0,0,0,2,
2015-09-24T04:26:24-04:00,3909,tech,0,0,1,0,0,0,0,0,2,
2015-09-24T04:26:24-04:00,3909,visionary,0,0,1,0,0,0,0,0,2,
2015-09-24T04:26:24-04:00,3909,design_patents,0,0,0,0,0,0,3,0,0,
2015-09-24T04:41:24-04:00,3909,uxdesign,0,0,0,0,0,0,3,0,0,
2015-09-24T04:41:24-04:00,3909,empathy,0,0,0,0,0,2,0,0,1,
2015-09-24T04:41:24-04:00,3909,startempathy,0,0,0,0,0,2,0,0,1,
2015-09-24T04:41:24-04:00,3909,abed,0,0,0,0,0,0,3,0,0,
2015-09-24T04:56:24-04:00,3909,empathy,0,0,0,1,0,0,0,1,1,
2015-09-24T04:56:24-04:00,3909,airbnb,0,0,1,0,0,0,0,0,2,
2015-09-24T04:56:24-04:00,3909,readbyrichard,0,0,0,0,0,0,3,0,0,
2015-09-24T04:56:24-04:00,3909,money,0,0,0,0,0,0,3,0,0,
2015-09-24T04:56:24-04:00,3909,affiliate,0,0,0,0,0,2,0,0,1,
2015-09-24T05:11:24-04:00,3909,wsbicongress,0,0,0,0,0,2,0,0,1,
2015-09-24T05:11:24-04:00,3909,crypto15,0,0,0,0,0,0,3,0,0,
2015-09-24T05:11:24-04:00,3909,fintech,0,0,0,0,0,0,3,0,0,
2015-09-24T05:11:24-04:00,3909,bones,0,0,0,0,0,1,1,1,0,
2015-09-24T05:11:24-04:00,3909,bucsbooth,0,0,0,0,0,1,1,1,0,
2015-09-24T05:26:24-04:00,3909,bones,0,0,0,0,0,1,1,1,0,
2015-09-24T05:26:24-04:00,3909,bucsbooth,0,0,0,0,0,1,1,1,0,
2015-09-24T05:26:24-04:00,3909,listia,0,0,0,0,0,0,3,0,0,
2015-09-24T05:26:24-04:00,3909,bucs,0,0,0,0,0,0,3,0,0,
2015-09-24T05:26:24-04:00,3909,listia,0,0,0,0,0,0,3,0,0,
2015-09-24T05:41:24-04:00,3909,news,0,0,0,0,0,0,3,0,0,
2015-09-24T05:41:24-04:00,3909,bucs,0,0,0,0,1,0,1,0,1,
2015-09-24T05:41:24-04:00,3909,mercerme,0,0,0,0,0,0,3,0,0,
2015-09-24T05:41:24-04:00,3909,bucsbooth,0,0,0,0,0,0,3,0,0,
2015-09-24T05:41:24-04:00,3909,postseason,0,0,0,0,0,1,1,1,0,
2015-09-24T05:56:24-04:00,3909,eltoro,0,0,0,0,0,0,3,0,0,
2015-09-24T05:56:24-04:00,3909,stayinpeace,0,0,0,0,0,0,3,0,0,
2015-09-24T05:56:24-04:00,3909,blocked,0,0,0,0,0,0,3,0,0,
2015-09-24T05:56:24-04:00,3909,hr,0,0,0,0,0,0,3,0,0,
2015-09-24T05:56:24-04:00,3909,baseballhistory,0,0,0,0,0,0,3,0,0,
2015-09-24T06:11:24-04:00,3909,listia,0,0,0,0,0,0,3,0,0,
2015-09-24T06:11:24-04:00,3909,brewers,0,0,0,0,0,0,3,0,0,
2015-09-24T06:11:24-04:00,3909,proud,0,0,0,0,0,0,3,0,0,
2015-09-24T06:11:24-04:00,3909,nfl,0,0,0,0,0,0,3,0,0,
2015-09-24T06:11:24-04:00,3909,deals,0,0,0,0,0,1,1,1,0,
2015-09-24T06:26:24-04:00,3909,design_patents,0,0,0,0,0,0,3,0,0,
2015-09-24T06:26:24-04:00,3909,abed,0,0,0,0,0,0,3,0,0,
2015-09-24T06:26:24-04:00,3909,airbnb,0,0,1,0,0,0,0,0,2,
2015-09-24T06:26:24-04:00,3909,business,0,0,0,0,0,2,0,0,1,
2015-09-24T06:26:24-04:00,3909,ldf15,0,0,0,0,0,1,1,1,0,
2015-09-24T06:41:24-04:00,3909,ldf15,0,0,0,0,0,0,3,0,0,
2015-09-24T06:41:24-04:00,3909,define,0,0,0,0,0,0,3,0,0,
2015-09-24T06:41:24-04:00,3909,empathize,0,0,0,0,0,0,3,0,0,
2015-09-24T06:41:24-04:00,3909,txfm,0,0,0,0,0,0,3,0,0,
2015-09-24T06:41:24-04:00,3909,ldf15,0,0,0,0,0,2,0,0,1,
2015-09-24T06:56:24-04:00,3909,t,0,0,0,0,0,2,0,0,1,
2015-09-24T06:56:24-04:00,3909,bestofbothworlds,0,0,0,0,0,2,0,0,1,
2015-09-24T06:56:24-04:00,3909,eurasiachallenge,0,0,0,0,0,0,3,0,0,
2015-09-24T06:56:24-04:00,3909,therideahead,0,0,0,1,0,0,0,1,1,
2015-09-24T06:56:24-04:00,3909,fredricksonstallard,0,0,0,0,1,0,0,2,0,
2015-09-24T07:11:24-04:00,3909,design_patents,0,0,0,0,0,0,3,0,0,
2015-09-24T07:11:24-04:00,3909,agile,0,0,0,0,0,0,3,0,0,
2015-09-24T07:11:24-04:00,3909,uxdiscuss,0,0,0,0,0,2,0,0,1,
2015-09-24T07:11:24-04:00,3909,ixd,0,0,0,0,0,0,3,0,0,
2015-09-24T07:11:24-04:00,3909,ui,0,0,0,0,0,1,1,1,0,
2015-09-24T07:26:24-04:00,3909,privacy,0,0,0,0,0,1,1,1,0,
2015-09-24T07:26:24-04:00,3909,postseason,3,14,7,5,6,3,2,5,2,
2015-09-24T07:26:24-04:00,3909,postseason,0,2,0,2,4,1,2,0,0,
2015-09-24T07:26:24-04:00,3909,iphone,1,0,3,1,1,3,1,1,0,
2015-09-24T07:26:24-04:00,3909,elementary,0,0,0,9,0,0,1,0,1,
2015-09-24T07:41:24-04:00,3909,elementary,0,0,0,9,0,0,1,0,1,
2015-09-24T07:41:24-04:00,3909,fiberoptics,0,0,0,0,0,0,0,1,1,
2015-09-24T07:41:24-04:00,3909,aec,0,0,0,0,0,0,0,1,1,
2015-09-24T07:41:24-04:00,3909,construction,0,0,0,0,0,0,0,1,1,
2015-09-24T07:41:24-04:00,3909,polyvorestyle,0,0,0,0,0,0,0,1,1,
2015-09-24T07:56:24-04:00,3909,mixxcanada,0,0,0,0,0,0,0,1,1,
2015-09-24T07:56:24-04:00,3909,jewellery,0,0,0,0,0,0,0,1,1,
2015-09-24T07:56:24-04:00,3909,creative,0,0,0,0,0,0,0,1,1,
2015-09-24T07:56:24-04:00,3909,ehealth,0,0,0,0,0,0,0,1,1,
2015-09-24T07:56:24-04:00,3909,communitybasedrehab,0,0,0,0,0,0,0,1,1,
2015-09-24T08:11:24-04:00,3909,facts,0,0,0,0,0,0,0,1,1,
2015-09-24T08:11:24-04:00,3909,sayhisname,0,0,0,0,0,0,0,1,1,
2015-09-24T08:11:24-04:00,3909,myclephoto,0,0,0,0,0,0,0,1,1,
2015-09-24T08:11:24-04:00,3909,akron,0,0,0,0,0,0,0,1,1,
2015-09-24T08:11:24-04:00,3909,believeincle,0,0,0,0,0,0,0,1,1,
2015-09-24T08:26:24-04:00,3909,humanizing,0,0,0,0,0,0,0,1,1,
2015-09-24T08:26:24-04:00,3909,simplifying,0,0,0,0,0,0,0,1,1,
2015-09-24T08:26:24-04:00,3909,humanizing,0,0,0,0,0,0,0,1,1,
2015-09-24T08:26:24-04:00,3909,simplifying,0,0,0,0,0,0,0,1,1,
2015-09-24T08:26:24-04:00,3909,refugeeswelcome,0,0,0,0,0,0,0,1,1,
2015-09-24T08:41:24-04:00,3909,lebanon,0,0,0,0,0,0,0,1,1,
2015-09-24T08:41:24-04:00,3909,syrian,0,0,0,0,0,0,0,1,1,
2015-09-24T08:41:24-04:00,3909,refugeeswelcome,0,0,0,0,0,0,0,1,1,
2015-09-24T08:41:24-04:00,3909,edutech,0,0,0,0,0,0,0,1,1,
2015-09-24T08:41:24-04:00,3909,eudd15,0,0,0,0,0,0,0,1,1,
2015-09-24T08:56:24-04:00,3909,highered,0,0,0,0,0,0,0,1,1,
2015-09-24T08:56:24-04:00,3909,leanstartup,0,0,0,0,0,0,0,1,1,
2015-09-24T08:56:24-04:00,3909,abilitychat,0,0,0,0,0,0,0,1,1,
2015-09-24T08:56:24-04:00,3909,charity,0,0,0,0,0,0,0,1,1,
2015-09-24T08:56:24-04:00,3909,dpulo,0,0,0,0,0,0,0,1,1,
2015-09-24T09:11:24-04:00,3909,india,0,0,0,0,0,0,0,1,1,
2015-09-24T09:11:24-04:00,3909,fintech,0,0,0,0,0,0,0,1,1,
2015-09-24T09:11:24-04:00,3909,mobilemoney,0,0,0,0,0,0,0,1,1,
2015-09-24T09:11:24-04:00,3909,india,0,0,0,0,0,0,0,1,1,
2015-09-24T09:11:24-04:00,3909,poverty,0,0,0,0,0,0,0,1,1,
2015-09-24T09:26:24-04:00,3909,reusematters,0,0,0,0,0,0,0,1,1,
2015-09-24T09:26:24-04:00,3909,fintech,0,0,0,0,0,0,0,1,1,
2015-09-24T09:26:24-04:00,3909,payments,0,0,0,0,0,0,0,1,1,
2015-09-24T09:26:24-04:00,3909,sdgsummit,0,0,0,0,0,0,0,1,1,
2015-09-24T09:26:24-04:00,3909,art,0,0,0,0,0,0,0,1,1,
2015-09-24T09:41:24-04:00,3909,future,0,0,0,0,0,0,0,1,1,
2015-09-24T09:41:24-04:00,3909,bcorp,0,0,0,0,0,0,0,1,1,
2015-09-24T09:41:24-04:00,3909,notbusinessasusual,0,0,0,0,0,0,0,1,1,
2015-09-24T09:41:24-04:00,3909,bones,0,0,0,0,0,0,0,1,1,
2015-09-24T09:41:24-04:00,3909,bones,0,0,0,0,0,0,0,1,1,
2015-09-24T09:56:24-04:00,3909,sports,0,0,0,0,0,0,0,1,1,
2015-09-24T09:56:24-04:00,3909,angels,0,0,0,0,0,0,0,1,1,
2015-09-24T09:56:24-04:00,3909,dfs,0,0,0,0,0,0,0,1,1,
2015-09-24T09:56:24-04:00,3909,atbat,0,0,0,0,0,0,0,1,1,
2015-09-24T09:56:24-04:00,3909,hateonmyownteam,0,0,0,0,0,0,0,1,1,
2015-09-24T10:11:24-04:00,3909,bucsbooth,0,0,0,0,0,0,0,1,1,
2015-09-24T10:11:24-04:00,3909,ripyogiberra,0,0,0,0,0,0,0,1,1,
2015-09-24T10:11:24-04:00,3909,readytorake,0,0,0,0,0,0,0,1,1,
2015-09-24T10:11:24-04:00,3909,bucsbooth,0,0,0,0,0,0,0,1,1,
2015-09-24T10:11:24-04:00,3909,keepingitclassy,0,0,0,0,0,0,0,1,1,
2015-09-24T10:26:24-04:00,3909,welldeserved,0,0,0,0,0,0,0,1,1,
2015-09-24T10:26:24-04:00,3909,bucsbooth,0,0,0,0,0,0,0,1,1,
2015-09-24T10:26:24-04:00,3909,teampirates,0,0,0,0,0,0,0,1,1,
2015-09-24T10:26:24-04:00,3909,documented,0,0,0,0,0,0,0,1,1,
2015-09-24T10:26:24-04:00,3909,sportstap,0,0,0,0,0,0,0,1,1,
2015-09-24T10:41:24-04:00,3909,weho,0,0,0,0,0,0,0,1,1,
2015-09-24T10:41:24-04:00,3909,in,0,0,0,0,0,0,0,1,1,
2015-09-24T10:41:24-04:00,3909,wftalks,0,0,0,0,0,0,0,1,1,
2015-09-24T10:41:24-04:00,3909,edutech,0,0,0,0,0,0,0,1,1,
2015-09-24T10:41:24-04:00,3909,schooleducation,0,0,0,0,0,0,0,1,1,
2015-09-24T10:56:24-04:00,3909,stem,0,0,0,0,0,0,0,1,1,
2015-09-24T10:56:24-04:00,3909,eudd15,0,0,0,0,0,0,0,1,1,
2015-09-24T10:56:24-04:00,3909,highered,0,0,0,0,0,0,0,1,1,
2015-09-24T10:56:24-04:00,3909,leanstartup,0,0,0,0,0,0,0,1,1,
2015-09-24T10:56:24-04:00,3909,servicedesign,0,0,0,0,0,0,0,1,1,
2015-09-24T11:11:24-04:00,3909,edutech,0,0,0,0,0,0,0,1,1,
2015-09-24T11:11:24-04:00,3909,schooleducation,0,0,0,0,0,0,0,1,1,
2015-09-24T11:11:24-04:00,3909,architecture,0,0,0,0,0,0,0,1,1,
2015-09-24T11:11:24-04:00,3909,dschool,0,0,0,0,0,0,0,1,1,
2015-09-24T11:11:24-04:00,3909,l_d_f15,0,0,0,0,0,0,0,1,1,
2015-09-24T11:26:24-04:00,3909,branding,0,0,0,0,0,0,0,1,1,
2015-09-24T11:26:24-04:00,3909,contentstrategy,0,0,0,0,0,0,0,1,1,
2015-09-24T11:26:24-04:00,3909,airbnb,0,0,0,0,0,0,0,1,1,
2015-09-24T11:26:24-04:00,3909,art,0,0,0,0,0,0,0,1,1,
2015-09-24T11:26:24-04:00,3909,brandcontent,0,0,0,0,0,0,0,1,1,
2015-09-24T11:41:24-04:00,3909,digital,0,0,0,0,0,0,0,1,1,
2015-09-24T11:41:24-04:00,3909,awesome,0,0,0,0,0,0,0,1,1,
2015-09-24T11:41:24-04:00,3909,meaningful,0,0,0,0,0,0,0,1,1,
2015-09-24T11:41:24-04:00,3909,versatile,0,0,0,0,0,0,0,1,1,
2015-09-24T11:41:24-04:00,3909,day2agenda,0,0,0,0,0,0,0,1,1,
2015-09-24T11:56:24-04:00,3909,fpsoworldcongress2015,0,0,0,0,0,0,0,1,1,
2015-09-24T11:56:24-04:00,3909,aerospace,0,0,0,0,0,0,0,1,1,
2015-09-24T11:56:24-04:00,3909,careers,0,0,0,0,0,0,0,1,1,
2015-09-24T11:56:24-04:00,3909,engineer,0,0,0,0,0,0,0,1,1,
2015-09-24T11:56:24-04:00,3909,radar,0,0,0,0,0,0,0,1,1,
2015-09-24T12:11:24-04:00,3909,engi,0,0,0,0,0,0,0,1,1,
2015-09-24T12:11:24-04:00,3909,therideahead,0,0,0,0,0,0,0,1,1,
2015-09-24T12:11:24-04:00,3909,servicedesign,0,0,0,0,0,0,0,1,1,
2015-09-24T12:11:24-04:00,3909,digitaljobs,0,0,0,0,0,0,0,1,1,
2015-09-24T12:11:24-04:00,3909,uxjobs,0,0,0,0,0,0,0,1,1,
2015-09-24T12:26:24-04:00,3909,ui,0,0,0,0,0,0,0,1,1,
2015-09-24T12:26:24-04:00,3909,userexperience,0,0,0,0,0,0,0,1,1,
2015-09-24T12:26:24-04:00,3909,mobile,0,0,0,0,0,0,0,1,1,
2015-09-24T12:26:24-04:00,3909,privacy,0,0,0,0,0,0,0,1,1,
2015-09-24T12:26:24-04:00,3909,smartwatches,0,0,0,0,0,0,0,1,1,
2015-09-24T12:41:24-04:00,3909,csrs,0,0,0,0,0,0,0,1,1,
2015-09-24T12:41:24-04:00,3909,herewegosteelers,0,0,0,0,0,0,0,1,1,
2015-09-24T12:41:24-04:00,3909,feastpdx,0,0,0,0,0,0,0,1,1,
2015-09-24T12:41:24-04:00,3909,pdxeats,0,0,0,0,0,0,0,1,1,
2015-09-24T12:41:24-04:00,3909,feastpdx,0,0,0,0,0,0,0,1,1,
2015-09-24T12:56:24-04:00,3909,pdxeats,0,0,0,0,0,0,0,1,1,
2015-09-24T12:56:24-04:00,3909,cavsbulls,0,0,0,44,2,1,0,0,0,
2015-09-24T12:56:24-04:00,3909,whiff,0,0,10,3,1,2,1,1,1,
2015-09-24T12:56:24-04:00,3909,ownoctober,0,3,0,2,2,0,1,1,1,
2015-09-24T12:56:24-04:00,3909,boardgames,0,2,0,2,2,0,2,1,0,
2015-09-24T13:11:24-04:00,3909,iphone,0,1,1,0,3,4,0,0,0,
2015-09-24T13:11:24-04:00,3909,clevelandbrowns,0,1,3,1,0,1,1,2,0,
2015-09-24T13:11:24-04:00,3909,deals,0,1,2,1,2,1,1,0,1,
2015-09-24T13:11:24-04:00,3909,deals,0,1,2,1,2,1,1,0,1,
2015-09-24T13:11:24-04:00,3909,startups,0,0,1,4,2,1,0,0,1,
2015-09-24T13:26:24-04:00,3909,pebble,0,0,2,4,1,0,0,1,1,
2015-09-24T13:26:24-04:00,3909,marketing,0,0,5,0,1,0,0,3,0,
2015-09-24T13:26:24-04:00,3909,nba,0,1,2,1,2,0,2,1,0,
2015-09-24T13:26:24-04:00,3909,postseason,0,0,0,2,6,1,0,0,0,
2015-09-24T13:26:24-04:00,3909,stlcards,0,1,7,4,3,0,1,0,2,
2015-09-24T13:41:24-04:00,3909,pebble,1,3,2,3,3,1,3,1,0,
2015-09-24T13:41:24-04:00,3909,snow,2,2,6,13,7,2,2,1,0,
2015-09-24T13:41:24-04:00,3909,buccobirthdays,0,3,0,2,0,0,0,1,2,
2015-09-24T13:41:24-04:00,3909,spark2015conf,0,0,3,1,2,0,0,1,1,
2015-09-24T13:41:24-04:00,3909,bestofbothworlds,0,1,2,2,0,1,0,0,2,
2015-09-24T13:56:24-04:00,3909,hiring,0,0,0,5,1,0,1,1,0,
2015-09-24T13:56:24-04:00,3909,inthecle,0,0,0,0,8,0,0,0,0,
2015-09-24T13:56:24-04:00,3909,hiring,0,0,2,0,4,0,2,0,0,
2015-09-24T13:56:24-04:00,3909,thiswascle,0,0,0,0,8,0,0,0,0,
2015-09-24T13:56:24-04:00,3909,clevelandbrowns,0,0,3,2,0,0,1,2,0,
2015-09-24T14:11:24-04:00,3909,wtaebucs,0,0,0,0,8,0,0,0,0,
2015-09-24T14:11:24-04:00,3909,romance,0,0,4,0,0,1,2,1,0,
2015-09-24T14:11:24-04:00,3909,galaxytabs2,0,0,0,0,8,0,0,0,0,
2015-09-24T14:11:24-04:00,3909,hidensleek,0,0,0,0,8,0,0,0,0,
2015-09-24T14:11:24-04:00,3909,postseason,0,0,28,20,5,1,5,2,0,
2015-09-24T14:26:24-04:00,3909,clevelandbrowns,0,2,0,0,0,3,2,0,0,
2015-09-24T14:26:24-04:00,3909,gift,0,1,1,0,1,2,2,0,0,
2015-09-24T14:26:24-04:00,3909,technology,0,1,1,0,2,1,1,1,0,
2015-09-24T14:26:24-04:00,3909,popeindc,0,0,0,0,6,1,0,0,0,
2015-09-24T14:26:24-04:00,3909,hiring,1,2,2,3,4,2,0,2,0,
2015-09-24T14:41:24-04:00,3909,soberisbetter,0,0,0,0,6,1,0,0,0,
2015-09-24T14:41:24-04:00,3909,soberliving,0,0,0,0,6,1,0,0,0,
2015-09-24T14:41:24-04:00,3909,chad,0,1,1,1,1,0,2,1,0,
2015-09-24T14:41:24-04:00,3909,romance,0,0,1,2,2,1,0,0,1,
2015-09-24T14:41:24-04:00,3909,fitbit,1,1,0,1,1,0,1,1,1,
2015-09-24T14:56:24-04:00,3909,getfit,1,1,0,1,1,0,1,1,1,
2015-09-24T14:56:24-04:00,3909,healthy,1,1,0,1,1,0,1,1,1,
2015-09-24T14:56:24-04:00,3909,fitbit,0,1,1,1,1,1,1,0,1,
2015-09-24T14:56:24-04:00,3909,fitbit,0,1,1,1,1,1,1,0,1,
2015-09-24T14:56:24-04:00,3909,getfit,0,1,1,1,1,1,1,0,1,
2015-09-24T15:11:24-04:00,3909,healthy,0,1,1,1,1,1,1,0,1,
2015-09-24T15:11:24-04:00,3909,fitbit,0,1,1,1,1,1,1,0,1,
2015-09-24T15:11:24-04:00,3909,getfit,0,1,1,1,1,1,1,0,1,
2015-09-24T15:11:24-04:00,3909,eduro,0,0,2,0,2,2,0,1,0,
2015-09-24T15:11:24-04:00,3909,gamedev,0,0,0,0,6,1,0,0,0,
2015-09-24T15:26:24-04:00,3909,indiedev,0,0,0,0,6,1,0,0,0,
2015-09-24T15:26:24-04:00,3909,bestofbothworlds,0,1,1,1,1,1,1,0,1,
2015-09-24T15:26:24-04:00,3909,postseason,1,0,0,2,1,1,1,0,1,
2015-09-24T15:26:24-04:00,3909,postseason,1,0,0,2,1,1,1,0,1,
2015-09-24T15:26:24-04:00,3909,dtk12chat,0,4,2,5,0,1,0,0,3,
2015-09-24T15:41:24-04:00,3909,postseason,0,5,2,1,3,0,1,2,1,
2015-09-24T15:41:24-04:00,3909,pebble,0,1,0,1,0,2,2,0,0,
2015-09-24T15:41:24-04:00,3909,hiring,0,1,1,0,1,1,1,0,1,
2015-09-24T15:41:24-04:00,3909,bones,0,1,1,0,1,1,1,0,1,
2015-09-24T15:41:24-04:00,3909,bones,0,1,1,0,1,1,1,0,1,
2015-09-24T15:56:24-04:00,3909,fitbit,0,1,1,0,1,1,1,0,1,
2015-09-24T15:56:24-04:00,3909,getfit,0,1,1,0,1,1,1,0,1,
2015-09-24T15:56:24-04:00,3909,healthy,0,1,1,0,1,1,1,0,1,
2015-09-24T15:56:24-04:00,3909,healthy,0,1,1,0,1,1,1,0,1,
2015-09-24T15:56:24-04:00,3909,deals,0,1,1,1,0,1,0,1,1,
2015-09-24T16:11:24-04:00,3909,fitbit,0,1,0,1,1,1,1,1,0,
2015-09-24T16:11:24-04:00,3909,getfit,0,1,0,1,1,1,1,1,0,
2015-09-24T16:11:24-04:00,3909,deals,0,1,1,1,0,1,0,1,1,
2015-09-24T16:11:24-04:00,3909,deals,0,1,0,1,1,1,1,1,0,
2015-09-24T16:11:24-04:00,3909,startups,0,0,1,1,2,1,0,0,1,
2015-09-24T16:26:24-04:00,3909,droidfeed,0,2,0,0,0,2,1,0,1,
2015-09-24T16:26:24-04:00,3909,technology,0,0,0,4,0,0,1,0,1,
2015-09-24T16:26:24-04:00,3909,oh,1,0,1,0,0,2,0,2,0,
2015-09-24T16:26:24-04:00,3909,startups,0,0,0,2,1,2,1,0,0,
2015-09-24T16:26:24-04:00,3909,sageconstruct,0,0,1,1,0,3,1,0,0,
2015-09-24T16:41:24-04:00,3909,beautiful,0,0,1,0,2,2,1,0,0,
2015-09-24T16:41:24-04:00,3909,calendar,0,0,1,0,2,2,1,0,0,
2015-09-24T16:41:24-04:00,3909,love3x,0,0,0,0,5,0,1,0,0,
2015-09-24T16:41:24-04:00,3909,cruzcrew,0,0,0,2,1,2,1,0,0,
2015-09-24T16:41:24-04:00,3909,marketing,0,0,0,0,5,0,1,0,0,
2015-09-24T16:56:24-04:00,3909,bars,0,0,0,0,4,2,0,0,0,
2015-09-24T16:56:24-04:00,3909,cletweetup,0,0,1,0,1,4,0,0,0,
2015-09-24T16:56:24-04:00,3909,teampirates,0,0,0,1,2,3,0,0,0,
2015-09-24T16:56:24-04:00,3909,martayparty,0,0,0,0,5,0,1,0,0,
2015-09-24T16:56:24-04:00,3909,braves,0,0,0,0,4,2,0,0,0,
2015-09-24T17:11:24-04:00,3909,teampirates,0,0,0,1,2,3,0,0,0,
2015-09-24T17:11:24-04:00,3909,coca3,0,0,0,2,1,2,1,0,0,
2015-09-24T17:11:24-04:00,3909,gift,0,2,0,0,0,0,1,1,1,
2015-09-24T17:11:24-04:00,3909,technology,0,1,0,1,0,0,2,1,0,
2015-09-24T17:11:24-04:00,3909,fitnesstech,0,0,0,0,2,3,0,0,0,
2015-09-24T17:26:24-04:00,3909,fittechces,0,0,0,0,2,3,0,0,0,
2015-09-24T17:26:24-04:00,3909,linkedin,0,0,0,0,2,3,0,0,0,
2015-09-24T17:26:24-04:00,3909,beautytech,0,0,0,0,2,3,0,0,0,
2015-09-24T17:26:24-04:00,3909,empathy,0,1,1,0,0,0,2,0,1,
2015-09-24T17:26:24-04:00,3909,innovatehou,0,1,0,1,1,0,0,1,1,
2015-09-24T17:41:24-04:00,3909,bones,0,1,0,1,0,1,1,0,1,
2015-09-24T17:41:24-04:00,3909,bones,0,1,0,1,0,1,1,0,1,
2015-09-24T17:41:24-04:00,3909,fitbit,0,1,0,1,0,1,1,0,1,
2015-09-24T17:41:24-04:00,3909,getfit,0,1,0,1,0,1,1,0,1,
2015-09-24T17:41:24-04:00,3909,healthy,0,1,0,1,0,1,1,0,1,
2015-09-24T17:56:24-04:00,3909,deals,0,1,1,0,0,1,0,1,1,
2015-09-24T17:56:24-04:00,3909,bucsbooth,0,0,1,0,0,3,1,0,0,
2015-09-24T17:56:24-04:00,3909,deals,0,1,1,0,0,1,0,1,1,
2015-09-24T17:56:24-04:00,3909,deals,0,1,1,0,0,1,0,1,1,
2015-09-24T17:56:24-04:00,3909,innovatehou,0,1,0,1,1,0,0,1,1,
2015-09-24T18:11:24-04:00,3909,aussieed,0,0,0,0,2,3,0,0,0,
2015-09-24T18:11:24-04:00,3909,edchat,0,0,0,0,2,3,0,0,0,
2015-09-24T18:11:24-04:00,3909,makeredau,0,0,0,0,2,3,0,0,0,
2015-09-24T18:11:24-04:00,3909,futurewriters,0,0,0,0,2,3,0,0,0,
2015-09-24T18:11:24-04:00,3909,rvsed,0,0,0,0,2,3,0,0,0,
2015-09-24T18:26:24-04:00,3909,mirrors,0,1,0,1,1,0,0,1,1,
2015-09-24T18:26:24-04:00,3909,startups,0,0,0,1,1,2,1,0,0,
2015-09-24T18:26:24-04:00,3909,southafrica,0,0,0,1,2,1,0,1,0,
2015-09-24T18:26:24-04:00,3909,southafrica,0,0,0,1,2,1,0,1,0,
2015-09-24T18:26:24-04:00,3909,pebbletimeround,0,0,2,1,0,0,0,0,2,
2015-09-24T18:41:24-04:00,3909,pebble,0,4,3,0,3,1,1,0,2,
2015-09-24T18:41:24-04:00,3909,paloaltocompany,0,0,0,1,2,1,0,1,0,
2015-09-24T18:41:24-04:00,3909,droidfeed,0,0,2,0,0,0,2,1,0,
2015-09-24T18:41:24-04:00,3909,pebble,0,0,0,0,3,1,1,0,0,
2015-09-24T18:41:24-04:00,3909,technology,0,0,2,0,0,1,1,0,1,
2015-09-23T18:26:24-04:00,3913,hiring,0,0,1,1,0,1,1,1,0,
2015-09-23T18:41:24-04:00,3913,musically,0,0,0,1,1,2,1,0,0,
2015-09-23T18:56:24-04:00,3913,chad,0,0,1,1,0,1,1,1,0,
2015-09-23T19:11:24-04:00,3913,empathy,0,0,1,0,2,0,1,1,0,
2015-09-23T20:11:24-04:00,3913,startempathy,0,0,1,0,2,0,1,1,0,
2015-09-23T20:26:24-04:00,3913,stlcards,0,0,2,1,0,0,0,0,2,
2015-09-23T20:41:24-04:00,3913,hometownhomer,0,0,1,1,0,2,0,0,1,
2015-09-23T20:56:24-04:00,3913,collectiveimpact,0,0,0,2,1,0,1,1,0,
2015-09-23T21:11:24-04:00,3913,instagay,0,0,0,0,3,1,1,0,0,
2015-09-23T21:26:24-04:00,3913,bones,0,0,1,1,1,0,1,0,1,
2015-09-23T21:41:24-04:00,3913,bones,0,0,1,1,1,0,1,0,1,
2015-09-23T21:56:24-04:00,3913,nationals,1,0,0,1,0,1,0,1,1,
2015-09-24T09:11:24-04:00,3913,fitbit,0,0,1,1,1,0,1,0,1,
2015-09-24T09:26:24-04:00,3913,getfit,0,0,1,1,1,0,1,0,1,
2015-09-24T09:41:24-04:00,3913,healthy,0,0,1,1,1,0,1,0,1,
2015-09-24T09:56:24-04:00,3913,empathy,3,5,2,1,3,3,3,1,1,
2015-09-24T10:11:24-04:00,3913,startempathy,3,5,2,1,3,3,3,1,1,
2015-09-24T10:26:24-04:00,3913,3dprint,0,0,0,0,2,1,0,1,0,
2015-09-24T10:41:24-04:00,3913,printed,0,1,0,0,0,1,1,0,1,
2015-09-24T10:56:24-04:00,3913,droidfeed,0,0,0,0,2,1,0,1,0,
2015-09-24T11:26:24-04:00,3928,geek,0,0,0,0,2,1,0,1,0,
2015-09-24T11:26:24-04:00,3928,droidfeed,0,0,0,0,2,1,0,1,0,
2015-09-24T11:41:24-04:00,3928,innovation,0,0,0,0,2,1,0,1,0,
2015-09-24T11:41:24-04:00,3928,gift,0,0,0,1,1,0,1,1,0,
2015-09-24T11:56:24-04:00,3928,arrivealive,0,0,0,0,2,1,0,1,0,
2015-09-24T11:56:24-04:00,3928,clevelandweather,0,0,1,0,1,0,0,2,0,
2015-09-24T12:11:24-04:00,3928,thiscle,0,0,0,0,2,1,0,1,0,
2015-09-24T12:11:24-04:00,3928,chad,0,0,0,1,1,0,1,1,0,
2015-09-24T12:26:24-04:00,3928,lebanon,0,0,1,0,1,0,0,2,0,
2015-09-24T12:26:24-04:00,3928,empathy,0,0,0,1,0,2,0,1,0,
2015-09-24T12:41:24-04:00,3928,startempathy,0,0,0,1,0,2,0,1,0,
